Biomass,H2,Glucose,NADH
0.0,5.4879999999999995,1.3719999999999999,2.7439999999999998
0.030407725021726315,8.077391094428783,2.2286496690017863,4.410425150776728
0.06081545004345263,10.666782188857518,3.0852993380035554,6.076850301553412
0.09122317506517895,13.256173283286303,3.9419490070053422,7.743275452330141
0.0943446553482147,13.275689764304984,3.9175650274895104,7.791193292984186
0.0940247065069773,13.310093459085705,3.924135788467689,7.804483816662332
0.09370475766574074,13.344497153866405,3.930706549445848,7.817774340340433
0.09338480882450438,13.378900848647115,3.937277310424007,7.831064864018535
0.09306485998326781,13.413304543427817,3.9438480714021655,7.844355387696637
0.09274491114203107,13.447708238208518,3.9504188323803264,7.8576459113747426
0.0924249623007948,13.482111932989234,3.956989593358488,7.870936435052848
0.09210501345955817,13.516515627769932,3.9635603543366456,7.884226958730945
0.09178506461832205,13.550919322550648,3.970131115314805,7.897517482409045
0.09143020793908047,13.591031061286996,3.977907387522799,7.913235285295697
0.09099996185538012,13.637794327808301,3.98686817533072,7.93135722859224
0.09056971577167977,13.684557594329611,3.9958289631386403,7.949479171888784
0.09013946968797931,13.731320860850913,4.0047897509465615,7.967601115185326
0.08970922360427899,13.778084127372223,4.013750538754482,7.985723058481872
0.08927897752057869,13.82484739389353,4.022711326562403,8.003845001778416
0.08884873143687834,13.871610660414838,4.031672114370324,8.021966945074961
0.08841848535317785,13.91837392693614,4.040632902178244,8.0400888883715
0.08798823926947756,13.965137193457448,4.049593689986166,8.058210831668047
0.08755799318577717,14.011900459978754,4.058554477794086,8.07633277496459
0.0871277471020768,14.058663726500058,4.0675152656020055,8.094454718261131
0.08669750101837645,14.10542699302137,4.076476053409928,8.112576661557677
0.08626725493467607,14.152190259542671,4.085436841217849,8.13069860485422
0.08583700885097569,14.198953526063976,4.094397629025768,8.14882054815076
0.08540676276727534,14.245716792585284,4.103358416833689,8.166942491447305
0.08497651668357502,14.292480059106593,4.112319204641611,8.18506443474385
0.08454627059987459,14.339243325627896,4.121279992449531,8.20318637804039
0.08411602451617423,14.3860065921492,4.130240780257451,8.221308321336934
0.08368577843247388,14.432769858670511,4.139201568065372,8.239430264633484
0.0832555323487736,14.479533125191821,4.1481623558732945,8.257552207930027
0.08282528626507323,14.526296391713128,4.157123143681216,8.27567415122657
0.0823950401813728,14.57305965823443,4.166083931489134,8.29379609452311
0.08196479409767239,14.619822924755734,4.1750447192970555,8.311918037819652
0.08153454801397204,14.66658619127704,4.184005507104977,8.330039981116197
0.08110430193027174,14.713349457798351,4.192966294912898,8.348161924412741
0.08067405584657131,14.760112724319653,4.201927082720817,8.366283867709283
0.08024380976287099,14.80687599084096,4.2108878705287385,8.384405811005829
0.07981356367917061,14.853639257362268,4.21984865833666,8.402527754302373
0.0793833175954703,14.90040252388358,4.228809446144582,8.420649697598916
0.0789530715117699,14.947165790404883,4.237770233952502,8.438771640895462
0.0785228254280696,14.99392905692619,4.246731021760422,8.456893584192004
0.07809257934436917,15.040692323447493,4.255691809568342,8.475015527488548
0.07766233326066879,15.087455589968801,4.264652597376264,8.49313747078509
0.07723208717696844,15.134218856490106,4.273613385184185,8.51125941408163
0.0768018410932681,15.180982123011413,4.282574172992106,8.529381357378178
0.07637159500956776,15.227745389532723,4.291534960800027,8.54750330067472
0.07594134892586733,15.274508656054024,4.300495748607946,8.565625243971263
0.07551110284216699,15.321271922575331,4.309456536415867,8.583747187267807
0.07508085675846665,15.36803518909664,4.318417324223788,8.601869130564353
0.07465061067476625,15.414798455617943,4.327378112031709,8.619991073860895
0.07422036459106585,15.461561722139248,4.336338899839628,8.638113017157435
0.07379011850736553,15.50832498866056,4.345299687647551,8.65623496045398
0.07335987242366512,15.555088255181863,4.354260475455471,8.674356903750525
0.07292962633996479,15.601851521703166,4.363221263263392,8.692478847047067
0.07249938025626444,15.648614788224474,4.372182051071313,8.71060079034361
0.07206913417256407,15.695378054745783,4.381142838879232,8.728722733640156
0.07163888808886373,15.74214132126709,4.390103626687154,8.7468446769367
0.07120864200516336,15.788904587788394,4.399064414495074,8.764966620233242
